MAPE
3.408474712982089
4.411488505931157
2.4891104008010414
3.308974720652227
3.352047335213302
2.153432944958016
3.88777442266688
3.041057155491748
3.6627660877872135
4.13640502512585
3.1421045375585432
2.8150504407403845
6.480761104808022
9.123535868806096
2.558024746875177
1.827843733837059
2.909197263912141
8.50433278863458
2.957064091919178
3.6022250518098806
3.0340830351529657
5.145765161840047
2.954589145093711
3.3786757788934323
8.564288264812815
3.8336735766443377
6.042452615345304
0.571604995518814
5.016398278863867
1.529853987211941
4.888588314293759
6.497084893599311
3.6385805006149483
2.2675407142159023
3.229459422330204
3.0204809453614
3.0309316368637376
4.111504359770679
2.312355186706815
3.984207675226598
6.523825683202958
1.5925780233704536
1.7359065518539405
2.7780012916573282
2.786786227082796
2.7740428371275403
3.141732964217715
2.628393756740505
5.809697707532211
3.873446597874971
3.9625369461599247
7.936842327338003
4.731384605365459
3.4150721389965297
1.839031164644207
2.339136251899824
7.019259577676232
3.014538298178977
3.0467431510289056
2.6331949737602454
2.5232319638674303
2.688462970320604
2.392452657930484
4.2609211289616
1.393252619297909
2.8173556608235764
2.034967337934356
1.9474832445005097
1.911317342977468
6.159400009459218
5.948635050023622
3.5441824717396484
3.399921512312719
7.645793790624684
2.461800856804992
2.798972399504278
3.0494231047610656
3.71269605440403
2.1961799565416684
2.888668770695025
4.0598117324353495
2.9724139264461913
2.7930950386308506
7.062434506637275
2.348099903479164
4.526085005350749
3.3218546162791553
2.9704187210360478
2.5927158177854537
1.2625454168002936
5.174218567629913
3.0925003153916375
3.2747166416434323
4.507408297949332
4.422397004699221
2.1181918536474944
2.0110535651021566
4.398170708287337
1.7420692975926209
3.6938502791941845
