0,88,1,5,-54.81506654729243,1
0,89,0,1,-52.53421802747079,1
0,89,1,1,-54.81506654729243,0
0,90,0,4,-56.03683486265867,0
0,90,1,4,-54.81506654729243,1
0,91,0,1,-52.53421802747079,1
0,91,1,1,-54.81506654729243,0
0,92,0,3,-54.97672450875553,1
0,92,1,3,-54.81506654729243,0
0,93,0,7,-59.072398247282344,0
0,93,1,7,-54.81506654729243,1
0,94,0,1,-52.53421802747079,0
0,94,1,1,-54.81506654729243,1
0,95,0,1,-52.53421802747079,1
0,95,1,1,-54.81506654729243,0
0,96,0,2,-53.83386336800717,1
0,96,1,2,-54.81506654729243,0
0,97,0,3,-54.97672450875553,1
0,97,1,3,-54.81506654729243,0
0,98,0,5,-57.060288411092536,0
0,98,1,5,-54.81506654729243,1
0,99,0,1,-52.53421802747079,1
0,99,1,1,-54.81506654729243,0
1,0,0,1,-52.53421802747079,1
1,0,1,1,-54.81506654729243,0
1,1,0,4,-56.03683486265867,1
1,1,1,4,-54.81506654729243,0
1,2,0,6,-58.06912029866563,0
1,2,1,6,-54.81506654729243,1
1,3,0,1,-52.53421802747079,1
1,3,1,1,-54.81506654729243,0
1,4,0,3,-54.97672450875553,0
1,4,1,3,-54.81506654729243,1
1,5,0,1,-52.53421802747079,1
1,5,1,1,-54.81506654729243,0
1,6,0,3,-54.97672450875553,1
1,6,1,3,-54.81506654729243,0
1,7,0,6,-58.06912029866563,0
1,7,1,6,-54.81506654729243,1
1,8,0,1,-52.53421802747079,1
1,8,1,1,-54.81506654729243,0
1,9,0,3,-54.97672450875553,1
1,9,1,3,-54.81506654729243,0
1,10,0,4,-56.03683486265867,0
1,10,1,4,-54.81506654729243,1
1,11,0,1,-52.53421802747079,1
1,11,1,1,-54.81506654729243,0
1,12,0,3,-54.97672450875553,0
1,12,1,3,-54.81506654729243,1
1,13,0,1,-52.53421802747079,1
1,13,1,1,-54.81506654729243,0
1,14,0,3,-54.97672450875553,0
1,14,1,3,-54.81506654729243,1
1,15,0,1,-52.53421802747079,1
1,15,1,1,-54.81506654729243,0
1,16,0,5,-57.060288411092536,0
1,16,1,5,-54.81506654729243,1
1,17,0,1,-52.53421802747079,1
1,17,1,1,-54.81506654729243,0
1,18,0,5,-57.060288411092536,0
1,18,1,5,-54.81506654729243,1
1,19,0,1,-52.53421802747079,1
1,19,1,1,-54.81506654729243,0
1,20,0,3,-54.97672450875553,1
1,20,1,3,-54.81506654729243,0
1,21,0,4,-56.03683486265867,1
1,21,1,4,-54.81506654729243,0
1,22,0,7,-59.072398247282344,0
1,22,1,7,-54.81506654729243,1
1,23,0,1,-52.53421802747079,1
1,23,1,1,-54.81506654729243,0
1,24,0,4,-56.03683486265867,0
1,24,1,4,-54.81506654729243,1
1,25,0,1,-52.53421802747079,1
1,25,1,1,-54.81506654729243,0
1,26,0,2,-53.83386336800717,1
1,26,1,2,-54.81506654729243,0
1,27,0,6,-58.06912029866563,0
1,27,1,6,-54.81506654729243,1
1,28,0,1,-52.53421802747079,0
1,28,1,1,-54.81506654729243,1
1,29,0,1,-52.53421802747079,1
1,29,1,1,-54.81506654729243,0
1,30,0,4,-56.03683486265867,1
1,30,1,4,-54.81506654729243,0
1,31,0,6,-58.06912029866563,0
1,31,1,6,-54.81506654729243,1
1,32,0,1,-52.53421802747079,1
1,32,1,1,-54.81506654729243,0
1,33,0,2,-53.83386336800717,1
1,33,1,2,-54.81506654729243,0
1,34,0,3,-54.97672450875553,0
1,34,1,3,-54.81506654729243,1
1,35,0,1,-52.53421802747079,1
1,35,1,1,-54.81506654729243,0
1,36,0,2,-53.83386336800717,1
1,36,1,2,-54.81506654729243,0
1,37,0,6,-58.06912029866563,0
1,37,1,6,-54.81506654729243,1
1,38,0,1,-52.53421802747079,1
1,38,1,1,-54.81506654729243,0
1,39,0,2,-53.83386336800717,0
1,39,1,2,-54.81506654729243,1
1,40,0,1,-52.53421802747079,1
1,40,1,1,-54.81506654729243,0
1,41,0,2,-53.83386336800717,1
1,41,1,2,-54.81506654729243,0
1,42,0,4,-56.03683486265867,0
1,42,1,4,-54.81506654729243,1
1,43,0,1,-52.53421802747079,1
1,43,1,1,-54.81506654729243,0
1,44,0,3,-54.97672450875553,0
1,44,1,3,-54.81506654729243,1
1,45,0,1,-52.53421802747079,1
1,45,1,1,-54.81506654729243,0
1,46,0,3,-54.97672450875553,1
1,46,1,3,-54.81506654729243,0
1,47,0,6,-58.06912029866563,0
1,47,1,6,-54.81506654729243,1
1,48,0,1,-52.53421802747079,0
1,48,1,1,-54.81506654729243,1
1,49,0,1,-52.53421802747079,1
1,49,1,1,-54.81506654729243,0
1,50,0,5,-57.060288411092536,0
1,50,1,5,-54.81506654729243,1
1,51,0,1,-52.53421802747079,0
1,51,1,1,-54.81506654729243,1
1,52,0,1,-52.53421802747079,1
1,52,1,1,-54.81506654729243,0
1,53,0,5,-57.060288411092536,0
1,53,1,5,-54.81506654729243,1
1,54,0,1,-52.53421802747079,1
1,54,1,1,-54.81506654729243,0
1,55,0,4,-56.03683486265867,0
1,55,1,4,-54.81506654729243,1
1,56,0,1,-52.53421802747079,1
1,56,1,1,-54.81506654729243,0
1,57,0,4,-56.03683486265867,0
1,57,1,4,-54.81506654729243,1
1,58,0,1,-52.53421802747079,1
1,58,1,1,-54.81506654729243,0
1,59,0,2,-53.83386336800717,0
1,59,1,2,-54.81506654729243,1
1,60,0,1,-52.53421802747079,1
1,60,1,1,-54.81506654729243,0
1,61,0,2,-53.83386336800717,1
1,61,1,2,-54.81506654729243,0
1,62,0,4,-56.03683486265867,0
1,62,1,4,-54.81506654729243,1
1,63,0,1,-52.53421802747079,1
1,63,1,1,-54.81506654729243,0
1,64,0,3,-54.97672450875553,1
1,64,1,3,-54.81506654729243,0
1,65,0,5,-57.060288411092536,0
1,65,1,5,-54.81506654729243,1
1,66,0,1,-52.53421802747079,1
1,66,1,1,-54.81506654729243,0
1,67,0,4,-56.03683486265867,1
1,67,1,4,-54.81506654729243,0
1,68,0,7,-59.072398247282344,0
1,68,1,7,-54.81506654729243,1
1,69,0,1,-52.53421802747079,1
1,69,1,1,-54.81506654729243,0
1,70,0,3,-54.97672450875553,1
1,70,1,3,-54.81506654729243,0
1,71,0,7,-59.072398247282344,0
1,71,1,7,-54.81506654729243,1
1,72,0,1,-52.53421802747079,1
1,72,1,1,-54.81506654729243,0
1,73,0,3,-54.97672450875553,0
1,73,1,3,-54.81506654729243,1
1,74,0,1,-52.53421802747079,1
1,74,1,1,-54.81506654729243,0
1,75,0,2,-53.83386336800717,1
1,75,1,2,-54.81506654729243,0
1,76,0,3,-54.97672450875553,0
1,76,1,3,-54.81506654729243,1
1,77,0,1,-52.53421802747079,1
1,77,1,1,-54.81506654729243,0
1,78,0,2,-53.83386336800717,1
1,78,1,2,-54.81506654729243,0
1,79,0,4,-56.03683486265867,0
1,79,1,4,-54.81506654729243,1
1,80,0,1,-52.53421802747079,1
1,80,1,1,-54.81506654729243,0
1,81,0,2,-53.83386336800717,0
1,81,1,2,-54.81506654729243,1
1,82,0,1,-52.53421802747079,1
1,82,1,1,-54.81506654729243,0
1,83,0,5,-57.060288411092536,0
1,83,1,5,-54.81506654729243,1
1,84,0,1,-52.53421802747079,1
1,84,1,1,-54.81506654729243,0
1,85,0,4,-56.03683486265867,0
1,85,1,4,-54.81506654729243,1
1,86,0,1,-52.53421802747079,1
1,86,1,1,-54.81506654729243,0
1,87,0,4,-56.03683486265867,0
1,87,1,4,-54.81506654729243,1
1,88,0,1,-52.53421802747079,1
1,88,1,1,-54.81506654729243,0
1,89,0,5,-57.060288411092536,0
1,89,1,5,-54.81506654729243,1
1,90,0,1,-52.53421802747079,1
1,90,1,1,-54.81506654729243,0
1,91,0,2,-53.83386336800717,1
1,91,1,2,-54.81506654729243,0
1,92,0,5,-57.060288411092536,1
1,92,1,5,-54.81506654729243,0
1,93,0,8,-60.073608113908456,0
1,93,1,8,-54.81506654729243,1
1,94,0,1,-52.53421802747079,1
1,94,1,1,-54.81506654729243,0
1,95,0,4,-56.03683486265867,0
1,95,1,4,-54.81506654729243,1
1,96,0,1,-52.53421802747079,1
1,96,1,1,-54.81506654729243,0
1,97,0,2,-53.83386336800717,1
1,97,1,2,-54.81506654729243,0
1,98,0,3,-54.97672450875553,1
1,98,1,3,-54.81506654729243,0
1,99,0,7,-59.072398247282344,0
1,99,1,7,-54.81506654729243,1
2,0,0,1,-52.53421802747079,1
2,0,1,1,-54.81506654729243,0
2,1,0,5,-57.060288411092536,0
2,1,1,5,-54.81506654729243,1
2,2,0,1,-52.53421802747079,1
2,2,1,1,-54.81506654729243,0
2,3,0,3,-54.97672450875553,0
2,3,1,3,-54.81506654729243,1
2,4,0,1,-52.53421802747079,1
2,4,1,1,-54.81506654729243,0
2,5,0,2,-53.83386336800717,1
2,5,1,2,-54.81506654729243,0
2,6,0,5,-57.060288411092536,0
2,6,1,5,-54.81506654729243,1
2,7,0,1,-52.53421802747079,1
2,7,1,1,-54.81506654729243,0
2,8,0,2,-53.83386336800717,1
2,8,1,2,-54.81506654729243,0
2,9,0,4,-56.03683486265867,0
2,9,1,4,-54.81506654729243,1
2,10,0,1,-52.53421802747079,1
2,10,1,1,-54.81506654729243,0
2,11,0,4,-56.03683486265867,0
2,11,1,4,-54.81506654729243,1
2,12,0,1,-52.53421802747079,1
2,12,1,1,-54.81506654729243,0
2,13,0,2,-53.83386336800717,0
2,13,1,2,-54.81506654729243,1
2,14,0,1,-52.53421802747079,1
2,14,1,1,-54.81506654729243,0
2,15,0,5,-57.060288411092536,1
2,15,1,5,-54.81506654729243,0
2,16,0,6,-58.06912029866563,0
2,16,1,6,-54.81506654729243,1
2,17,0,1,-52.53421802747079,1
2,17,1,1,-54.81506654729243,0
2,18,0,5,-57.060288411092536,0
2,18,1,5,-54.81506654729243,1
2,19,0,1,-52.53421802747079,1
2,19,1,1,-54.81506654729243,0
2,20,0,3,-54.97672450875553,1
2,20,1,3,-54.81506654729243,0
2,21,0,7,-59.072398247282344,0
2,21,1,7,-54.81506654729243,1
2,22,0,1,-52.53421802747079,1
2,22,1,1,-54.81506654729243,0
2,23,0,5,-57.060288411092536,0
2,23,1,5,-54.81506654729243,1
2,24,0,1,-52.53421802747079,1
2,24,1,1,-54.81506654729243,0
2,25,0,2,-53.83386336800717,1
2,25,1,2,-54.81506654729243,0
2,26,0,4,-56.03683486265867,0
2,26,1,4,-54.81506654729243,1
2,27,0,1,-52.53421802747079,1
2,27,1,1,-54.81506654729243,0
2,28,0,5,-57.060288411092536,0
2,28,1,5,-54.81506654729243,1
2,29,0,1,-52.53421802747079,1
2,29,1,1,-54.81506654729243,0
2,30,0,4,-56.03683486265867,0
2,30,1,4,-54.81506654729243,1
2,31,0,1,-52.53421802747079,1
2,31,1,1,-54.81506654729243,0
2,32,0,2,-53.83386336800717,1
2,32,1,2,-54.81506654729243,0
2,33,0,6,-58.06912029866563,0
2,33,1,6,-54.81506654729243,1
2,34,0,1,-52.53421802747079,1
2,34,1,1,-54.81506654729243,0
2,35,0,2,-53.83386336800717,0
2,35,1,2,-54.81506654729243,1
2,36,0,1,-52.53421802747079,1
2,36,1,1,-54.81506654729243,0
2,37,0,5,-57.060288411092536,0
2,37,1,5,-54.81506654729243,1
2,38,0,1,-52.53421802747079,1
2,38,1,1,-54.81506654729243,0
2,39,0,2,-53.83386336800717,1
2,39,1,2,-54.81506654729243,0
2,40,0,3,-54.97672450875553,0
2,40,1,3,-54.81506654729243,1
2,41,0,1,-52.53421802747079,1
2,41,1,1,-54.81506654729243,0
2,42,0,5,-57.060288411092536,0
2,42,1,5,-54.81506654729243,1
2,43,0,1,-52.53421802747079,1
2,43,1,1,-54.81506654729243,0
2,44,0,3,-54.97672450875553,0
2,44,1,3,-54.81506654729243,1
2,45,0,1,-52.53421802747079,1
2,45,1,1,-54.81506654729243,0
2,46,0,5,-57.060288411092536,0
2,46,1,5,-54.81506654729243,1
2,47,0,1,-52.53421802747079,1
2,47,1,1,-54.81506654729243,0
2,48,0,3,-54.97672450875553,1
2,48,1,3,-54.81506654729243,0
2,49,0,5,-57.060288411092536,1
2,49,1,5,-54.81506654729243,0
2,50,0,9,-61.07405374063888,0
2,50,1,9,-54.81506654729243,1
2,51,0,1,-52.53421802747079,1
2,51,1,1,-54.81506654729243,0
2,52,0,5,-57.060288411092536,0
2,52,1,5,-54.81506654729243,1
2,53,0,1,-52.53421802747079,1
2,53,1,1,-54.81506654729243,0
2,54,0,3,-54.97672450875553,1
2,54,1,3,-54.81506654729243,0
2,55,0,5,-57.060288411092536,0
2,55,1,5,-54.81506654729243,1
2,56,0,1,-52.53421802747079,1
2,56,1,1,-54.81506654729243,0
2,57,0,2,-53.83386336800717,1
2,57,1,2,-54.81506654729243,0
2,58,0,5,-57.060288411092536,0
2,58,1,5,-54.81506654729243,1
2,59,0,1,-52.53421802747079,1
2,59,1,1,-54.81506654729243,0
2,60,0,4,-56.03683486265867,0
2,60,1,4,-54.81506654729243,1
2,61,0,1,-52.53421802747079,1
2,61,1,1,-54.81506654729243,0
2,62,0,4,-56.03683486265867,0
2,62,1,4,-54.81506654729243,1
2,63,0,1,-52.53421802747079,1
2,63,1,1,-54.81506654729243,0
2,64,0,4,-56.03683486265867,1
2,64,1,4,-54.81506654729243,0
2,65,0,7,-59.072398247282344,0
2,65,1,7,-54.81506654729243,1
2,66,0,1,-52.53421802747079,1
2,66,1,1,-54.81506654729243,0
2,67,0,2,-53.83386336800717,0
2,67,1,2,-54.81506654729243,1
2,68,0,1,-52.53421802747079,1
2,68,1,1,-54.81506654729243,0
2,69,0,4,-56.03683486265867,0
2,69,1,4,-54.81506654729243,1
2,70,0,1,-52.53421802747079,1
2,70,1,1,-54.81506654729243,0
2,71,0,2,-53.83386336800717,0
2,71,1,2,-54.81506654729243,1
2,72,0,1,-52.53421802747079,0
2,72,1,1,-54.81506654729243,1
2,73,0,1,-52.53421802747079,1
2,73,1,1,-54.81506654729243,0
2,74,0,2,-53.83386336800717,1
2,74,1,2,-54.81506654729243,0
2,75,0,5,-57.060288411092536,0
2,75,1,5,-54.81506654729243,1
2,76,0,1,-52.53421802747079,1
2,76,1,1,-54.81506654729243,0
2,77,0,2,-53.83386336800717,0
2,77,1,2,-54.81506654729243,1
2,78,0,1,-52.53421802747079,1
2,78,1,1,-54.81506654729243,0
2,79,0,4,-56.03683486265867,0
2,79,1,4,-54.81506654729243,1
2,80,0,1,-52.53421802747079,1
2,80,1,1,-54.81506654729243,0
2,81,0,3,-54.97672450875553,1
2,81,1,3,-54.81506654729243,0
2,82,0,4,-56.03683486265867,0
2,82,1,4,-54.81506654729243,1
2,83,0,1,-52.53421802747079,0
2,83,1,1,-54.81506654729243,1
2,84,0,1,-52.53421802747079,1
2,84,1,1,-54.81506654729243,0
2,85,0,5,-57.060288411092536,0
2,85,1,5,-54.81506654729243,1
2,86,0,1,-52.53421802747079,1
2,86,1,1,-54.81506654729243,0
2,87,0,5,-57.060288411092536,0
2,87,1,5,-54.81506654729243,1
2,88,0,1,-52.53421802747079,1
2,88,1,1,-54.81506654729243,0
2,89,0,5,-57.060288411092536,0
2,89,1,5,-54.81506654729243,1
2,90,0,1,-52.53421802747079,1
2,90,1,1,-54.81506654729243,0
2,91,0,2,-53.83386336800717,1
2,91,1,2,-54.81506654729243,0
2,92,0,4,-56.03683486265867,1
2,92,1,4,-54.81506654729243,0
2,93,0,6,-58.06912029866563,0
2,93,1,6,-54.81506654729243,1
2,94,0,1,-52.53421802747079,1
2,94,1,1,-54.81506654729243,0
2,95,0,4,-56.03683486265867,0
2,95,1,4,-54.81506654729243,1
2,96,0,1,-52.53421802747079,1
2,96,1,1,-54.81506654729243,0
2,97,0,3,-54.97672450875553,1
2,97,1,3,-54.81506654729243,0
2,98,0,7,-59.072398247282344,0
2,98,1,7,-54.81506654729243,1
2,99,0,1,-52.53421802747079,1
2,99,1,1,-54.81506654729243,0
3,0,0,1,-52.53421802747079,1
3,0,1,1,-54.81506654729243,0
3,1,0,2,-53.83386336800717,1
3,1,1,2,-54.81506654729243,0
3,2,0,6,-58.06912029866563,0
3,2,1,6,-54.81506654729243,1
3,3,0,1,-52.53421802747079,1
3,3,1,1,-54.81506654729243,0
3,4,0,4,-56.03683486265867,1
3,4,1,4,-54.81506654729243,0
3,5,0,5,-57.060288411092536,0
3,5,1,5,-54.81506654729243,1
3,6,0,1,-52.53421802747079,1
3,6,1,1,-54.81506654729243,0
3,7,0,2,-53.83386336800717,1
3,7,1,2,-54.81506654729243,0
3,8,0,4,-56.03683486265867,1
3,8,1,4,-54.81506654729243,0
3,9,0,8,-60.073608113908456,0
3,9,1,8,-54.81506654729243,1
3,10,0,1,-52.53421802747079,0
3,10,1,1,-54.81506654729243,1
3,11,0,1,-52.53421802747079,1
3,11,1,1,-54.81506654729243,0
3,12,0,4,-56.03683486265867,0
3,12,1,4,-54.81506654729243,1
3,13,0,1,-52.53421802747079,1
3,13,1,1,-54.81506654729243,0
3,14,0,4,-56.03683486265867,0
3,14,1,4,-54.81506654729243,1
3,15,0,1,-52.53421802747079,1
3,15,1,1,-54.81506654729243,0
3,16,0,2,-53.83386336800717,1
3,16,1,2,-54.81506654729243,0
3,17,0,6,-58.06912029866563,0
3,17,1,6,-54.81506654729243,1
3,18,0,1,-52.53421802747079,1
3,18,1,1,-54.81506654729243,0
3,19,0,4,-56.03683486265867,0
3,19,1,4,-54.81506654729243,1
3,20,0,1,-52.53421802747079,1
3,20,1,1,-54.81506654729243,0
3,21,0,2,-53.83386336800717,1
3,21,1,2,-54.81506654729243,0
3,22,0,3,-54.97672450875553,0
3,22,1,3,-54.81506654729243,1
3,23,0,1,-52.53421802747079,1
3,23,1,1,-54.81506654729243,0
3,24,0,3,-54.97672450875553,0
3,24,1,3,-54.81506654729243,1
3,25,0,1,-52.53421802747079,1
3,25,1,1,-54.81506654729243,0
3,26,0,2,-53.83386336800717,1
3,26,1,2,-54.81506654729243,0
3,27,0,3,-54.97672450875553,0
3,27,1,3,-54.81506654729243,1
3,28,0,1,-52.53421802747079,1
3,28,1,1,-54.81506654729243,0
3,29,0,2,-53.83386336800717,1
3,29,1,2,-54.81506654729243,0
3,30,0,3,-54.97672450875553,1
3,30,1,3,-54.81506654729243,0
3,31,0,5,-57.060288411092536,0
3,31,1,5,-54.81506654729243,1
3,32,0,1,-52.53421802747079,1
3,32,1,1,-54.81506654729243,0
3,33,0,3,-54.97672450875553,1
3,33,1,3,-54.81506654729243,0
3,34,0,6,-58.06912029866563,0
3,34,1,6,-54.81506654729243,1
3,35,0,1,-52.53421802747079,1
3,35,1,1,-54.81506654729243,0
3,36,0,5,-57.060288411092536,0
3,36,1,5,-54.81506654729243,1
3,37,0,1,-52.53421802747079,1
3,37,1,1,-54.81506654729243,0
3,38,0,5,-57.060288411092536,0
3,38,1,5,-54.81506654729243,1
3,39,0,1,-52.53421802747079,1
3,39,1,1,-54.81506654729243,0
3,40,0,4,-56.03683486265867,1
3,40,1,4,-54.81506654729243,0
3,41,0,7,-59.072398247282344,0
3,41,1,7,-54.81506654729243,1
3,42,0,1,-52.53421802747079,1
3,42,1,1,-54.81506654729243,0
3,43,0,4,-56.03683486265867,0
3,43,1,4,-54.81506654729243,1
3,44,0,1,-52.53421802747079,1
3,44,1,1,-54.81506654729243,0
3,45,0,5,-57.060288411092536,0
3,45,1,5,-54.81506654729243,1
3,46,0,1,-52.53421802747079,0
3,46,1,1,-54.81506654729243,1
3,47,0,1,-52.53421802747079,1
3,47,1,1,-54.81506654729243,0
3,48,0,4,-56.03683486265867,0
3,48,1,4,-54.81506654729243,1
3,49,0,1,-52.53421802747079,0
3,49,1,1,-54.81506654729243,1
3,50,0,1,-52.53421802747079,1
3,50,1,1,-54.81506654729243,0
3,51,0,3,-54.97672450875553,0
3,51,1,3,-54.81506654729243,1
3,52,0,1,-52.53421802747079,1
3,52,1,1,-54.81506654729243,0
3,53,0,2,-53.83386336800717,0
3,53,1,2,-54.81506654729243,1
3,54,0,1,-52.53421802747079,1
3,54,1,1,-54.81506654729243,0
3,55,0,2,-53.83386336800717,0
3,55,1,2,-54.81506654729243,1
3,56,0,1,-52.53421802747079,1
3,56,1,1,-54.81506654729243,0
3,57,0,3,-54.97672450875553,0
3,57,1,3,-54.81506654729243,1
3,58,0,1,-52.53421802747079,1
3,58,1,1,-54.81506654729243,0
3,59,0,3,-54.97672450875553,0
3,59,1,3,-54.81506654729243,1
3,60,0,1,-52.53421802747079,1
3,60,1,1,-54.81506654729243,0
3,61,0,5,-57.060288411092536,0
3,61,1,5,-54.81506654729243,1
3,62,0,1,-52.53421802747079,1
3,62,1,1,-54.81506654729243,0
3,63,0,3,-54.97672450875553,1
3,63,1,3,-54.81506654729243,0
3,64,0,6,-58.06912029866563,0
3,64,1,6,-54.81506654729243,1
3,65,0,1,-52.53421802747079,1
3,65,1,1,-54.81506654729243,0
3,66,0,2,-53.83386336800717,1
3,66,1,2,-54.81506654729243,0
3,67,0,5,-57.060288411092536,0
3,67,1,5,-54.81506654729243,1
